1000,1467165793.706549,1467165795.504023,0:00:01.80,Cervical cancer,3013,3,16,545,22700466,Successful therapeutic vaccination with integrase defective lentiviral vector expressing nononcogenic human papillomavirus E7 protein.,"[['Grasso F', 'Department of Infectious, Parasitic and Immune-mediated Diseases, Istituto Superiore di Sanit\xc3\xa0, Rome, Italy.'], ['Negri DR', 'Not found'], ['Mochi S', 'Not found'], ['Rossi A', 'Not found'], ['Cesolini A', 'Not found'], ['Giovannelli A', 'Not found'], ['Chiantore MV', 'Not found'], ['Leone P', 'Not found'], ['Giorgi C', 'Not found'], ['Cara A', 'Not found']]","[u'Department of Infectious, Parasitic and Immune-mediated Diseases, Istituto Superiore di Sanit\xe0, Rome, Italy.']",International journal of cancer,Int J Cancer,"[u""Research Support, Non-U.S. Gov't""]","['Animals', 'CD8-Positive T-Lymphocytes/immunology', 'CD8-Positive T-Lymphocytes/secretion', 'CD8-Positive T-Lymphocytes/virology', 'Calreticulin/biosynthesis', 'Calreticulin/genetics', 'Calreticulin/immunology', 'Cancer Vaccines/administration & dosage*', 'Cancer Vaccines/therapeutic use', 'Cell Line, Tumor', 'Female', 'Gene Expression', 'Genetic Vectors', 'Humans', 'Immunity, Cellular', 'Immunity, Humoral', 'Integrases/genetics*', 'Interferon-gamma/metabolism', 'Interferon-gamma/secretion', 'Kaplan-Meier Estimate', 'Lentivirus/enzymology', 'Lentivirus/genetics*', 'Mice', 'Mice, Inbred C57BL', 'Papillomavirus E7 Proteins/biosynthesis', 'Papillomavirus E7 Proteins/genetics*', 'Papillomavirus E7 Proteins/immunology', 'Papillomavirus Infections/immunology', 'Papillomavirus Infections/pathology', 'Papillomavirus Infections/prevention & control*', 'Papillomavirus Infections/virology', 'Recombinant Fusion Proteins/biosynthesis', 'Recombinant Fusion Proteins/genetics', 'Recombinant Fusion Proteins/immunology', 'Tumor Burden', 'Uterine Cervical Neoplasms/immunology', 'Uterine Cervical Neoplasms/pathology', 'Uterine Cervical Neoplasms/prevention & control*', 'Uterine Cervical Neoplasms/virology', 'Vaccination', 'Xenograft Model Antitumor Assays']",Int J Cancer. 2013 Jan 15;132(2):335-44. doi: 10.1002/ijc.27676. Epub 2012 Jun 28.,2013-01-15 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22700466,http://dx.doi.org/10.1002/ijc.27676
1000,1467165794.208964,1467165796.366317,0:00:02.16,Cervical cancer,3013,3,16,510,22978795,Changes in type-specific human papillomavirus load predict progression to cervical cancer.,"[['Depuydt CE', 'RIATOL, Department of Molecular Diagnostics, Sonic Healthcare Benelux, Antwerp, Belgium. christophe.depuydt@riatol.be'], ['Criel AM', 'Not found'], ['Benoy IH', 'Not found'], ['Arbyn M', 'Not found'], ['Vereecken AJ', 'Not found'], ['Bogers JJ', 'Not found']]","[u'RIATOL, Department of Molecular Diagnostics, Sonic Healthcare Benelux, Antwerp, Belgium. christophe.depuydt@riatol.be']",Journal of cellular and molecular medicine,J Cell Mol Med,"[u""Research Support, Non-U.S. Gov't""]","['Cervical Intraepithelial Neoplasia/virology*', 'Cervix Uteri/virology', 'Cohort Studies', 'DNA, Viral/analysis', 'Female', 'Humans', 'Oncogene Proteins, Viral/genetics', 'Papillomaviridae/classification*', 'Papillomaviridae/physiology*', 'Papillomavirus Infections/virology*', 'Polymerase Chain Reaction', 'Uterine Cervical Neoplasms/virology*', 'Viral Load*', 'Virus Replication']",J Cell Mol Med. 2012 Dec;16(12):3096-104. doi: 10.1111/j.1582-4934.2012.01631.x.,2012-12-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22978795,http://dx.doi.org/10.1111/j.1582-4934.2012.01631.x
1000,1467165795.513803,1467165797.4916,0:00:01.98,Cervical cancer,3013,3,16,546,22700399,p16INK4a-is the future of cervical cancer screening rosy?,"[['Moriarty AT', 'Department of Cytology, AmeriPath Indiana, Indianapolis, USA. amoriarty@ameripath.com']]","[u'Department of Cytology, AmeriPath Indiana, Indianapolis, USA. amoriarty@ameripath.com']",Cancer cytopathology,Cancer Cytopathol,[u'Comment'],"['Cervical Intraepithelial Neoplasia/diagnosis*', 'Cyclin-Dependent Kinase Inhibitor p16/metabolism*', 'Female', 'Human Papillomavirus DNA Tests/methods*', 'Humans', 'Immunohistochemistry/methods*', 'Triage/methods*']",Cancer Cytopathol. 2012 Oct 25;120(5):291-3. doi: 10.1002/cncy.21206. Epub 2012 Jun 14. No abstract available.,2012-10-25 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22700399,http://dx.doi.org/10.1002/cncy.21206
1000,1467165794.992511,1467165797.723668,0:00:02.73,Cervical cancer,3013,3,16,520,22901248,The risk of vesicovaginal and urethrovaginal fistula after hysterectomy performed in the English National Health Service--a retrospective cohort study examining patterns of care between 2000 and 2008.,"[['Hilton P', 'Newcastle upon Tyne Hospitals NHS Foundation Trust, Newcastle, UK.'], ['Cromwell DA', 'Not found']]","[u'Newcastle upon Tyne Hospitals NHS Foundation Trust, Newcastle, UK.']",BJOG : an international journal of obstetrics and gynaecology,BJOG,[u'Evaluation Studies'],"['Adult', 'Age Factors', 'Aged', 'Aged, 80 and over', 'Cohort Studies', 'England', 'Female', 'Humans', 'Hysterectomy*/methods', 'Logistic Models', 'Middle Aged', 'Postoperative Complications/epidemiology*', 'Postoperative Complications/etiology', 'Retrospective Studies', 'Risk', 'Risk Factors', 'State Medicine', 'Urethral Diseases/epidemiology*', 'Urethral Diseases/etiology', 'Uterine Diseases/surgery*', 'Vesicovaginal Fistula/epidemiology*', 'Vesicovaginal Fistula/etiology']",BJOG. 2012 Nov;119(12):1447-54. doi: 10.1111/j.1471-0528.2012.03474.x. Epub 2012 Aug 20.,2012-11-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22901248,http://dx.doi.org/10.1111/j.1471-0528.2012.03474.x
1000,1467165795.260828,1467165798.000063,0:00:02.74,Cervical cancer,3013,3,16,533,22782529,No differences in cancer screening rates in patients with rheumatoid arthritis compared to the general population.,"[['Kim SC', ""Brigham and Women's Hospital, Boston, Massachussetts 02120, USA. skim62@partners.org""], ['Schneeweiss S', 'Not found'], ['Myers JA', 'Not found'], ['Liu J', 'Not found'], ['Solomon DH', 'Not found']]","[u""Brigham and Women's Hospital, Boston, Massachussetts 02120, USA. skim62@partners.org""]",Arthritis and rheumatism,Arthritis Rheum,"[u'Research Support, N.I.H., Extramural', u""Research Support, U.S. Gov't, P.H.S.""]","['Adolescent', 'Adult', 'Aged', 'Arthritis, Rheumatoid/complications*', 'Breast Neoplasms/complications', 'Breast Neoplasms/diagnosis*', 'Colonic Neoplasms/complications', 'Colonic Neoplasms/diagnosis*', 'Early Detection of Cancer/statistics & numerical data*', 'Female', 'Humans', 'Male', 'Mammography', 'Middle Aged', 'Papanicolaou Test', 'Risk Factors', 'Uterine Cervical Neoplasms/complications', 'Uterine Cervical Neoplasms/diagnosis*', 'Vaginal Smears']",Arthritis Rheum. 2012 Oct;64(10):3076-82. doi: 10.1002/art.34542.,2012-10-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22782529,http://dx.doi.org/10.1002/art.34542
1000,1467165797.499965,1467165799.176151,0:00:01.68,Cervical cancer,3013,3,16,547,22696455,Microwave-assisted aqueous synthesis of new quaternary-alloyed CdSeTeS quantum dots; and their bioapplications in targeted imaging of cancer cells.,"[['Yang F', ""College of Chemistry & Chemical Engineering, State Key Laboratory of Metal Matrix Composites, Shanghai Jiaotong University, Shanghai, 200240, People's Republic of China.""], ['Xu Z', 'Not found'], ['Wang J', 'Not found'], ['Zan F', 'Not found'], ['Dong C', 'Not found'], ['Ren J', 'Not found']]","[u""College of Chemistry & Chemical Engineering, State Key Laboratory of Metal Matrix Composites, Shanghai Jiaotong University, Shanghai, 200240, People's Republic of China.""]",Luminescence : the journal of biological and chemical luminescence,Luminescence,"[u""Research Support, Non-U.S. Gov't""]","['Alloys/chemical synthesis', 'Alloys/chemistry*', 'Cell Line, Tumor', 'Humans', 'Microwaves', 'Neoplasms/chemistry*', 'Neoplasms/diagnosis', 'Quantum Dots/chemistry*', 'Spectrometry, X-Ray Emission', 'X-Ray Diffraction']",Luminescence. 2013 May-Jun;28(3):392-400. doi: 10.1002/bio.2395. Epub 2012 Jun 14.,Not found,http://www.ncbi.nlm.nih.gov/pubmed/22696455,http://dx.doi.org/10.1002/bio.2395
1000,1467165797.731572,1467165799.643645,0:00:01.91,Cervical cancer,3013,3,16,521,22898137,Overexpression of BMI-1 is associated with poor prognosis in cervical cancer.,"[['Tong YQ', 'Department of Clinical Laboratory, Renmin Hospital of Wuhan University, Hubei 430060, China.'], ['Liu B', 'Not found'], ['Zheng HY', 'Not found'], ['He YJ', 'Not found'], ['Gu J', 'Not found'], ['Li F', 'Not found'], ['Li Y', 'Not found']]","[u'Department of Clinical Laboratory, Renmin Hospital of Wuhan University, Hubei 430060, China.']",Asia-Pacific journal of clinical oncology,Asia Pac J Clin Oncol,"[u""Research Support, Non-U.S. Gov't""]","['Biomarkers, Tumor/biosynthesis*', 'Biomarkers, Tumor/genetics', 'Biomarkers, Tumor/metabolism', 'Carcinoma, Squamous Cell/genetics', 'Carcinoma, Squamous Cell/metabolism*', 'Carcinoma, Squamous Cell/pathology', 'Female', 'Humans', 'Immunohistochemistry', 'Polycomb Repressive Complex 1/biosynthesis*', 'Polycomb Repressive Complex 1/genetics', 'Polycomb Repressive Complex 1/metabolism', 'Prognosis', 'Survival Analysis', 'Survival Rate', 'Uterine Cervical Neoplasms/genetics', 'Uterine Cervical Neoplasms/metabolism*', 'Uterine Cervical Neoplasms/pathology']",Asia Pac J Clin Oncol. 2012 Dec;8(4):e55-62. doi: 10.1111/j.1743-7563.2012.01564.x. Epub 2012 Jun 15.,2012-12-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22898137,http://dx.doi.org/10.1111/j.1743-7563.2012.01564.x
1000,1467165798.007781,1467165800.087607,0:00:02.08,Cervical cancer,3013,3,16,534,22757957,Physical activity and cervical cancer testing among American Indian women.,"[['Muus KJ', 'Center for Rural Health, University of North Dakota School of Medicine and Health Sciences, Grand Forks, North Dakota, USA.'], ['Baker-Demaray TB', 'Not found'], ['Bogart TA', 'Not found'], ['Duncan GE', 'Not found'], ['Jacobsen C', 'Not found'], ['Buchwald DS', 'Not found'], ['Henderson JA', 'Not found']]","[u'Center for Rural Health, University of North Dakota School of Medicine and Health Sciences, Grand Forks, North Dakota, USA.']",The Journal of rural health : official journal of the American Rural Health Association and the National Rural Health Care Association,J Rural Health,"[u'Research Support, N.I.H., Extramural']","['Adolescent', 'Adult', 'Aged', 'Aged, 80 and over', 'Cohort Studies', 'Cross-Sectional Studies', 'Early Detection of Cancer/statistics & numerical data', 'Exercise/physiology*', 'Female', 'Health Surveys', 'Humans', 'Indians, North American*', 'Middle Aged', 'Prevalence', 'United States', 'Uterine Cervical Neoplasms/prevention & control*', 'Vaginal Smears/statistics & numerical data*', 'Young Adult']",J Rural Health. 2012 Summer;28(3):320-6. doi: 10.1111/j.1748-0361.2011.00394.x. Epub 2011 Sep 20.,Not found,http://www.ncbi.nlm.nih.gov/pubmed/22757957,http://dx.doi.org/10.1111/j.1748-0361.2011.00394.x
1000,1467165799.652714,1467165801.215662,0:00:01.56,Cervical cancer,3013,3,16,522,22897321,ERCC1 C19007T polymorphism and the risk and invasiveness of cervical cancer in Korean women.,"[['Han SS', 'Department of Obstetrics and Gynecology, College of Medicine, Chung-Ang University.'], ['Kim JW', 'Not found'], ['Lee SH', 'Not found'], ['Kim DH', 'Not found'], ['Park NH', 'Not found'], ['Song YS', 'Not found'], ['Kang SB', 'Not found']]","[u'Department of Obstetrics and Gynecology, College of Medicine, Chung-Ang University.']",Asia-Pacific journal of clinical oncology,Asia Pac J Clin Oncol,"[u""Research Support, Non-U.S. Gov't""]","['Case-Control Studies', 'DNA-Binding Proteins/genetics*', 'DNA-Binding Proteins/metabolism', 'Endonucleases/genetics*', 'Endonucleases/metabolism', 'Female', 'Gene Frequency', 'Genetic Predisposition to Disease', 'Genotype', 'Humans', 'Neoplasm Invasiveness', 'Polymorphism, Single Nucleotide', 'Republic of Korea', 'Risk Factors', 'Uterine Cervical Neoplasms/enzymology', 'Uterine Cervical Neoplasms/genetics*', 'Uterine Cervical Neoplasms/pathology']",Asia Pac J Clin Oncol. 2012 Dec;8(4):e63-7. doi: 10.1111/j.1743-7563.2011.01495.x. Epub 2012 Feb 20.,2012-12-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22897321,http://dx.doi.org/10.1111/j.1743-7563.2011.01495.x
1000,1467165796.374084,1467165801.481376,0:00:05.11,Cervical cancer,3013,3,16,511,22966910,Creating awareness and facilitating cervical and breast cancer screening uptake through the use of a Community Health Worker: a pilot intervention study.,"[['Tum SJ', 'Adelaide Tambo School of Nursing Science, Tshwane University of Technology, Pretoria, South Africa.'], ['Maree JE', 'Not found'], ['Clarke M', 'Not found']]","[u'Adelaide Tambo School of Nursing Science, Tshwane University of Technology, Pretoria, South Africa.']",European journal of cancer care,Eur J Cancer Care (Engl),"[u""Research Support, Non-U.S. Gov't""]","['Adolescent', 'Adult', 'Breast Neoplasms/diagnosis*', 'Community Health Services/organization & administration*', 'Female', 'Health Behavior', 'Health Knowledge, Attitudes, Practice', 'Health Promotion/organization & administration*', 'Humans', 'Mass Screening/organization & administration*', 'Middle Aged', 'Pilot Projects', 'South Africa', 'Uterine Cervical Neoplasms/diagnosis*', 'Young Adult']",Eur J Cancer Care (Engl). 2013 Jan;22(1):107-16. doi: 10.1111/ecc.12005. Epub 2012 Sep 12.,2013-01-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22966910,http://dx.doi.org/10.1111/ecc.12005
1000,1467165799.183966,1467165802.169538,0:00:02.99,Cervical cancer,3013,3,16,548,22696349,Adjuvant platinum-based chemotherapy for early stage cervical cancer.,"[['Rosa DD', 'OncologyUnit,HospitalMoinhos deVento, PortoAlegre,Brazil. dornellesrosa@hotmail.com'], ['Medeiros LR', 'Not found'], ['Edelweiss MI', 'Not found'], ['Pohlmann PR', 'Not found'], ['Stein AT', 'Not found']]","[u'OncologyUnit,HospitalMoinhos deVento, PortoAlegre,Brazil. dornellesrosa@hotmail.com']",The Cochrane database of systematic reviews,Cochrane Database Syst Rev,"[u'Meta-Analysis', u""Research Support, Non-U.S. Gov't"", u'Review']","['Antineoplastic Combined Chemotherapy Protocols/therapeutic use*', 'Chemotherapy, Adjuvant/methods', 'Cisplatin/administration & dosage', 'Female', 'Fluorouracil/administration & dosage', 'Humans', 'Hysterectomy', 'Neoplasm Staging', 'Platinum Compounds/therapeutic use*', 'Radiotherapy, Adjuvant', 'Randomized Controlled Trials as Topic', 'Uterine Cervical Neoplasms/drug therapy*', 'Uterine Cervical Neoplasms/pathology', 'Uterine Cervical Neoplasms/radiotherapy', 'Uterine Cervical Neoplasms/surgery']",Cochrane Database Syst Rev. 2012 Jun 13;(6):CD005342. doi: 10.1002/14651858.CD005342.pub3. Review.,2012-06-13 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22696349,http://dx.doi.org/10.1002/14651858.CD005342.pub3
1000,1467165800.095931,1467165802.229182,0:00:02.13,Cervical cancer,3013,3,16,535,22752992,Differences in human papillomavirus type distribution in high-grade cervical intraepithelial neoplasia and invasive cervical cancer in Europe.,"[['Tjalma WA', 'Not found'], ['Fiander A', 'Not found'], ['Reich O', 'Not found'], ['Powell N', 'Not found'], ['Nowakowski AM', 'Not found'], ['Kirschner B', 'Not found'], ['Koiss R', 'Not found'], [""O'Leary J"", 'Not found'], ['Joura EA', 'Not found'], ['Rosenlund M', 'Not found'], ['Colau B', 'Not found'], ['Schledermann D', 'Not found'], ['Kukk K', 'Not found'], ['Damaskou V', 'Not found'], ['Repanti M', 'Not found'], ['Vladareanu R', 'Not found'], ['Kolomiets L', 'Not found'], ['Savicheva A', 'Not found'], ['Shipitsyna E', 'Not found'], ['Ordi J', 'Not found'], ['Molijn A', 'Not found'], ['Quint W', 'Not found'], ['Raillard A', 'Not found'], ['Rosillon D', 'Not found'], ['De Souza SC', 'Not found'], ['Jenkins D', 'Not found'], ['Holl K', 'Not found'], ['HERACLES/SCALE Study Group', 'Not found']]",Not found,International journal of cancer,Int J Cancer,"[u""Research Support, Non-U.S. Gov't""]","['Adolescent', 'Adult', 'Aged', 'Aged, 80 and over', 'Alphapapillomavirus/classification*', 'Alphapapillomavirus/genetics', 'Alphapapillomavirus/isolation & purification', 'Cervical Intraepithelial Neoplasia/pathology', 'Cervical Intraepithelial Neoplasia/virology*', 'Cervix Uteri/pathology', 'Cervix Uteri/virology', 'Cross-Sectional Studies', 'DNA, Viral/analysis', 'Europe/epidemiology', 'Female', 'Humans', 'Middle Aged', 'Neoplasm Grading', 'Papillomavirus Infections/epidemiology*', 'Papillomavirus Infections/virology*', 'Uterine Cervical Neoplasms/pathology', 'Uterine Cervical Neoplasms/virology*', 'Young Adult']",Int J Cancer. 2013 Feb 15;132(4):854-67. doi: 10.1002/ijc.27713. Epub 2012 Jul 24.,2013-02-15 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22752992,http://dx.doi.org/10.1002/ijc.27713
1000,1467165801.490617,1467165803.578525,0:00:02.09,Cervical cancer,3013,3,16,512,22965284,Using HPV prevalence to predict cervical cancer incidence.,"[['Sharma M', 'Department of Health Policy and Management, Center for Health Decision Science, Harvard School of Public Health, Boston, MA 02115, USA. msharma04@gmail.com'], ['Bruni L', 'Not found'], ['Diaz M', 'Not found'], ['Castellsagu\xc3\xa9 X', 'Not found'], ['de Sanjos\xc3\xa9 S', 'Not found'], ['Bosch FX', 'Not found'], ['Kim JJ', 'Not found']]","[u'Department of Health Policy and Management, Center for Health Decision Science, Harvard School of Public Health, Boston, MA 02115, USA. msharma04@gmail.com']",International journal of cancer,Int J Cancer,"[u""Research Support, Non-U.S. Gov't"", u'Validation Studies']","['Adult', 'Alphapapillomavirus/isolation & purification*', 'Female', 'Humans', 'Incidence', 'Middle Aged', 'Prevalence', 'Uterine Cervical Neoplasms/epidemiology*', 'Uterine Cervical Neoplasms/virology*']",Int J Cancer. 2013 Apr 15;132(8):1895-900. doi: 10.1002/ijc.27835. Epub 2012 Oct 11.,2013-04-15 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22965284,http://dx.doi.org/10.1002/ijc.27835
1000,1467165802.181185,1467165804.189363,0:00:02.01,Cervical cancer,3013,3,16,549,22696075,Lycium barbarum polysaccharide inhibits the proliferation of HeLa cells by inducing apoptosis.,"[['Zhu CP', ""College of Food Engineering and Nutritional Science, Shaanxi Normal University, Xi'an 710062, China.""], ['Zhang SH', 'Not found']]","[u""College of Food Engineering and Nutritional Science, Shaanxi Normal University, Xi'an 710062, China.""]",Journal of the science of food and agriculture,J Sci Food Agric,"[u""Research Support, Non-U.S. Gov't""]","['Antineoplastic Agents, Phytogenic/pharmacology', 'Antineoplastic Agents, Phytogenic/therapeutic use*', 'Apoptosis', 'Calcium/metabolism', 'Cell Cycle/drug effects', 'Cell Proliferation', 'Drugs, Chinese Herbal/pharmacology', 'Drugs, Chinese Herbal/therapeutic use*', 'Female', 'Fruit/chemistry', 'HeLa Cells', 'Humans', 'Lycium/chemistry*', 'Membrane Potential, Mitochondrial/drug effects', 'Mitochondria/drug effects', 'Nitric Oxide/metabolism', 'Nitric Oxide Synthase Type II/metabolism', 'Phytotherapy*', 'Uterine Cervical Neoplasms/drug therapy*', 'Uterine Cervical Neoplasms/metabolism']",J Sci Food Agric. 2013 Jan 15;93(1):149-56. doi: 10.1002/jsfa.5743. Epub 2012 Jun 13.,2013-01-15 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22696075,http://dx.doi.org/10.1002/jsfa.5743
1000,1467165802.229727,1467165804.539244,0:00:02.31,Cervical cancer,3013,3,16,536,22744955,Dihydroxy-isosteviol methyl ester from Pulsatilla nigricans induces apoptosis in HeLa cells: its cytoxicity and interaction with calf thymus DNA.,"[['Das S', 'Cytogenetics and Molecular Biology Laboratory, Department of Zoology, University of Kalyani, Kalyani, 741235, India.'], ['Das J', 'Not found'], ['Samadder A', 'Not found'], ['Khuda-Bukhsh AR', 'Not found']]","[u'Cytogenetics and Molecular Biology Laboratory, Department of Zoology, University of Kalyani, Kalyani, 741235, India.']",Phytotherapy research : PTR,Phytother Res,"[u""Research Support, Non-U.S. Gov't""]","['Animals', 'Apoptosis/drug effects*', 'Cattle', 'Cell Survival', 'Comet Assay', 'DNA/chemistry*', 'DNA Fragmentation/drug effects', 'Diterpenes, Kaurane/chemistry', 'Diterpenes, Kaurane/pharmacology*', 'HeLa Cells', 'Humans', 'Pulsatilla/chemistry*']",Phytother Res. 2013 May;27(5):664-71. doi: 10.1002/ptr.4768. Epub 2012 Jun 29.,2013-05-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22744955,http://dx.doi.org/10.1002/ptr.4768
1000,1467165801.223687,1467165804.840851,0:00:03.62,Cervical cancer,3013,3,16,523,22889324,SHP-2 phosphatase promotes cervical cancer cell proliferation through inhibiting interferon-β production.,"[['Meng F', 'Department of Obstetrics and Gynecology, Shengjing Hospital, China Medical University Department of Microbiology and Cell Biology, School of Life Science and Biopharmaceutics, Shenyang Pharmaceutical University, Shenyang, Liaoning Province, China.'], ['Zhao X', 'Not found'], ['Zhang S', 'Not found']]","[u'Department of Obstetrics and Gynecology, Shengjing Hospital, China Medical University Department of Microbiology and Cell Biology, School of Life Science and Biopharmaceutics, Shenyang Pharmaceutical University, Shenyang, Liaoning Province, China.']",The journal of obstetrics and gynaecology research,J Obstet Gynaecol Res,"[u""Research Support, Non-U.S. Gov't""]","['Adult', 'Cell Line, Tumor', 'Cell Proliferation*', 'Cervical Intraepithelial Neoplasia/metabolism*', 'Cervical Intraepithelial Neoplasia/pathology', 'Female', 'Humans', 'Interferon-beta/metabolism*', 'Middle Aged', 'Protein Tyrosine Phosphatase, Non-Receptor Type 11/metabolism*', 'Uterine Cervical Neoplasms/metabolism*', 'Uterine Cervical Neoplasms/pathology']",J Obstet Gynaecol Res. 2013 Jan;39(1):272-9. doi: 10.1111/j.1447-0756.2012.01952.x. Epub 2012 Aug 13.,2013-01-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22889324,http://dx.doi.org/10.1111/j.1447-0756.2012.01952.x
1000,1467165803.586803,1467165805.885469,0:00:02.30,Cervical cancer,3013,3,16,513,22961444,Patterns of persistent genital human papillomavirus infection among women worldwide: a literature review and meta-analysis.,"[['Rositch AF', 'Department of Epidemiology, Johns Hopkins Bloomberg School of Public Health, Baltimore, MD, USA. arositch@jhsph.edu'], ['Koshiol J', 'Not found'], ['Hudgens MG', 'Not found'], ['Razzaghi H', 'Not found'], ['Backes DM', 'Not found'], ['Pimenta JM', 'Not found'], ['Franco EL', 'Not found'], ['Poole C', 'Not found'], ['Smith JS', 'Not found']]","[u'Department of Epidemiology, Johns Hopkins Bloomberg School of Public Health, Baltimore, MD, USA. arositch@jhsph.edu']",International journal of cancer,Int J Cancer,"[u'Meta-Analysis', u""Research Support, Non-U.S. Gov't"", u'Review']","['Female', 'Humans', 'Papillomaviridae/classification', 'Papillomaviridae/isolation & purification', 'Papillomavirus Infections/epidemiology*', 'Papillomavirus Infections/virology', 'Time Factors', 'Uterine Cervical Diseases/epidemiology*']",Int J Cancer. 2013 Sep 15;133(6):1271-85. doi: 10.1002/ijc.27828. Epub 2012 Oct 11. Review.,2013-09-15 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22961444,http://dx.doi.org/10.1002/ijc.27828
1000,1467165804.196922,1467165806.454582,0:00:02.26,Cervical cancer,3013,3,16,550,22693121,"Photodynamic therapy of cervical intraepithelial neoplasia 1-3 and human papilloma virus (HMV) infection with methylaminolevulinate and hexaminolevulinate--a double-blind, dose-finding study.","[['Soergel P', 'Department of Obstetrics and Gynaecology, Hannover Medical School, Hannover, Germany. soergel.philipp@mh-hannover.de'], ['Dahl GF', 'Not found'], ['Onsrud M', 'Not found'], ['Hillemanns P', 'Not found']]","[u'Department of Obstetrics and Gynaecology, Hannover Medical School, Hannover, Germany. soergel.philipp@mh-hannover.de']",Lasers in surgery and medicine,Lasers Surg Med,"[u'Randomized Controlled Trial', u""Research Support, Non-U.S. Gov't""]","['Adult', 'Aminolevulinic Acid/analogs & derivatives*', 'Aminolevulinic Acid/therapeutic use', 'Cervical Intraepithelial Neoplasia/drug therapy*', 'Cervical Intraepithelial Neoplasia/virology', 'Double-Blind Method', 'Female', 'Humans', 'Papillomavirus Infections/complications', 'Papillomavirus Infections/drug therapy*', 'Photochemotherapy*', 'Photosensitizing Agents/therapeutic use*', 'Uterine Cervical Neoplasms/drug therapy*', 'Uterine Cervical Neoplasms/virology']",Lasers Surg Med. 2012 Aug;44(6):468-74. doi: 10.1002/lsm.22041. Epub 2012 Jun 12.,2012-08-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22693121,http://dx.doi.org/10.1002/lsm.22041
1000,1467165804.546851,1467165806.491805,0:00:01.94,Cervical cancer,3013,3,16,537,22735065,Current guidelines for cervical cancer screening.,"[['Schwaiger C', 'University of Massachusetts Amherst, Amherst, Massachusetts University of Massachusetts Boston, Boston, Massachusetts 01003, USA. Schwaiger@uhs.umass.edu'], ['Aruda M', 'Not found'], ['LaCoursiere S', 'Not found'], ['Rubin R', 'Not found']]","[u'University of Massachusetts Amherst, Amherst, Massachusetts University of Massachusetts Boston, Boston, Massachusetts 01003, USA. Schwaiger@uhs.umass.edu']",Journal of the American Academy of Nurse Practitioners,J Am Acad Nurse Pract,[u'Review'],"['Adult', 'Early Detection of Cancer/methods', 'Early Detection of Cancer/nursing*', 'Female', 'Humans', 'Papillomavirus Vaccines', 'Practice Guidelines as Topic*', 'Prevalence', 'Risk Factors', 'United States/epidemiology', 'Uterine Cervical Neoplasms/diagnosis*', 'Uterine Cervical Neoplasms/etiology', 'Uterine Cervical Neoplasms/nursing', 'Vaginal Smears*', ""Women's Health*"", 'Young Adult']",J Am Acad Nurse Pract. 2012 Jul;24(7):417-24. doi: 10.1111/j.1745-7599.2012.00704.x. Epub 2012 Mar 30. Review.,2012-07-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22735065,http://dx.doi.org/10.1111/j.1745-7599.2012.00704.x
1000,1467165804.848488,1467165806.765157,0:00:01.92,Cervical cancer,3013,3,16,524,22882176,"Economic evaluation of vaccination: capturing the full benefits, with an application to human papillomavirus.","[['B\xc3\xa4rnighausen T', 'Department of Global Health and Population, Harvard School of Public Health, Boston, MA, USA.'], ['Bloom DE', 'Not found'], ['Cafiero ET', 'Not found'], [""O'Brien JC"", 'Not found']]","[u'Department of Global Health and Population, Harvard School of Public Health, Boston, MA, USA.']",Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,Clin Microbiol Infect,"[u""Research Support, Non-U.S. Gov't"", u'Review']","['Costs and Cost Analysis', 'Efficiency*', 'Female', 'Humans', 'Papillomavirus Infections/complications*', 'Papillomavirus Infections/epidemiology', 'Papillomavirus Infections/prevention & control', 'Papillomavirus Vaccines/administration & dosage*', 'Papillomavirus Vaccines/economics*', 'Papillomavirus Vaccines/immunology*', 'Uterine Cervical Neoplasms/epidemiology', 'Uterine Cervical Neoplasms/prevention & control*', 'Vaccination/economics*', 'Vaccination/methods', 'Vaccination/utilization']",Clin Microbiol Infect. 2012 Oct;18 Suppl 5:70-6. doi: 10.1111/j.1469-0691.2012.03977.x. Epub 2012 Aug 6. Review.,2012-10-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22882176,http://dx.doi.org/10.1111/j.1469-0691.2012.03977.x
