Doc ID,Clinical Trial,Multicenter Study,Comparative Study,Randomized Controlled Trial,Non-U.S. Gov't,"N.I.H., Extramural",Letter,Non-P.H.S.,Pragmatic Clinical Trial,Observational Study,Phase I,Phase II,Phase III,Phase IV,pval-1,pval-2,pval-3,pval-4,pval-5,n-1,n-2,n-3,n-4,n-5,funding-1,funding-2,funding-3,funding-4,funding-5,sections,characters,words,sentences,chars-per-word-mean,chars-per-word-stdev,words-per-sentence-mean,words-per-sentence-stdev,syallables-per-word-mean,syallables-per-word-stdev,ARI,hard-word-ratio,lexical-density,gunning-fog-index,coleman-liau-index,SMOG,flesch-kincaid-index,rand risk,score
17618764,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10106,1813,79,4.697738555,3.408077077,22.94936709,13.69530964,1.269718698,1.033704974,13.12,0.1516822945,0.2482073911,9.240419753,12.73601765,13.78764043,76.12319053,-1,2.666666667
17618764,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10106,1813,79,4.697738555,3.408077077,22.94936709,13.69530964,1.269718698,1.033704974,13.12,0.1516822945,0.2482073911,9.240419753,12.73601765,13.78764043,76.12319053,-1,2.666666667
17182200,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.001,0.15,0.003,0.01,0.086,29,23,0,0,0,Office of Technology Transfer,Stanford University,0,0,0,32,24185,4229,159,4.836131473,3.338709603,26.59748428,15.17623037,1.402222748,1.04608583,15.12,0.1697800899,0.2333885079,10.70690575,13.42449752,15.26881793,61.210509,-1,3
15343191,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23278,4343,142,4.484918259,3.216392052,30.58450704,18.37213545,1.212525904,1.013249805,17.12,0.1395348837,0.2291043058,12.28961677,11.25663366,14.93059633,73.21203389,0,1
15037402,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20282,3614,139,4.735749862,3.281035305,26,11.85967813,1.359435529,1.044934631,15.12,0.1654676259,0.2144438296,10.46618705,12.85236303,14.97827538,65.43675429,0,2.5
16401473,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,Chinese University of Hong Kong,Ngan Shing Street,Chinese University of Hong,0,0,19,21472,3643,164,5.031841889,3.706203385,22.21341463,16.0672533,1.277793028,1.048783097,13.12,0.1570134505,0.2297556959,8.948171234,14.73080428,13.79803394,76.187094,0,2
16813773,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,278,30,40,Radboud University Nijmegen Medical Centre,Vrije Universiteit,Care Research,SPSS Inc,0,33,34092,6091,220,4.727466754,3.293512427,27.68636364,17.72640358,1.360039402,1.073756301,15.62,0.1709078969,0.2383845017,11.14290861,12.7545559,15.55589002,63.67400747,0,1
17618805,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,Royal College of Physicians,Royal College of Physicians and Surgeons of Canada Fellowship for Studies,0,0,0,22,13710,2359,92,4.921153031,3.332018472,25.64130435,12.86569233,1.442560407,1.065772425,14.62,0.1894870708,0.3018228063,10.33231657,13.95381094,15.72139194,58.76846566,0,3
17185202,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,232,333,349,0,0,0,0,0,0,13,20866,3765,130,4.670916335,3.153497179,28.96153846,14.74191611,1.379814077,1.02406859,16.12,0.1596281541,0.2385126162,11.64846665,12.38870651,15.41227094,60.70676755,-1,3
15706548,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,Central Sydney Area Health Service,Department of Health,Faculty of Health Sciences,University of,University of Sydney,23,16232,2897,110,4.712806351,3.097687544,26.33636364,14.8239066,1.359337245,0.966813885,15.12,0.1536071798,0.2606144287,10.59598833,12.70715913,14.61932674,65.10365995,0,1
16026898,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0013,0.05,0.021,0.9,0,400,0,0,0,0,0,0,0,0,0,15,18588,3298,141,4.801394785,3.396411672,23.39007092,16.2295027,1.356579745,1.144961853,13.62,0.1816252274,0.2644026683,9.42867846,13.32830807,14.90377126,68.32743156,0,2
15343198,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,287,142,10,0,National Institute on Alcohol Abuse,Center for Alcohol and Addiction Studies,Brown University,0,0,22,19649,3651,130,4.522322651,3.318149786,28.08461538,14.83502801,1.258011504,1.012948304,16.12,0.1484524788,0.2434949329,11.29322715,11.53757327,14.79378198,71.90134217,-1,2
15037404,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20126,3623,113,4.678443279,3.295847932,32.0619469,18.3989922,1.242340602,1.014145384,18.12,0.1440794921,0.2017664919,12.88241056,12.36298096,15.40747704,69.19010899,-1,3
16403616,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.072,0.07,0.063,0.584,0.042,56,54,0,0,0,0,0,0,0,0,26,24060,4373,175,4.66384633,3.365568014,24.98857143,16.29293217,1.246741367,1.051671905,14.12,0.1449805625,0.196203979,10.0534208,12.46219986,14.00262958,75.99728031,0,1
16814225,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sigma Theta Tau Beta Zeta Chapter Research Award,0,0,0,0,13,10632,1779,60,5.069139966,3.361806235,29.65,23.96736835,1.412591343,1.046907606,16.62,0.1765036537,0.3204047218,11.93060146,14.713457,16.19785254,57.23502234,0,3
17618955,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20271,3709,121,4.61660825,3.36140353,30.65289256,16.20376023,1.28525209,1.063870707,17.12,0.1526017795,0.2450795363,12.32219774,12.0294419,15.48460402,66.98998728,0,3
16027693,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vårdal Foundation,Mjölkdroppen Foundation,Frimurare Barnhuset Foundation,Department of Women and Child Health,0,15,19326,3480,112,4.673850575,3.122801401,31.07142857,20.91971538,1.321551724,1.031064774,17.62,0.1459770115,0.274137931,12.48696223,12.35681609,15.29565939,63.49422414,-1,2
15706558,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,Dept of Public Health ` Epidemiology and Health Economics,Orthometrix Inc,0,0,0,21,10807,1988,87,4.562374245,3.092050752,22.85057471,10.42752254,1.227867203,0.9085466196,13.12,0.111167002,0.3083501006,9.184696686,11.94402414,12.23413137,79.76410127,0,2
17185207,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19230,3474,115,4.670984456,3.244652081,30.20869565,15.65779647,1.348013817,0.9954793891,17.12,0.1609096143,0.2530224525,12.14784211,12.35922855,15.72420869,62.131205,0,5
15039684,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,Emergency Medicine Foundation Career Development Award,Research Fund at University of California,Department of Emergency Medicine,Los Angeles Medical Center,Davis School of Medicine,27,45689,7718,250,5.02682042,3.511388535,30.872,18.27477732,1.489116351,1.086714191,17.12,0.1882612076,0.1567763669,12.42410448,14.43663643,16.90144009,49.52067667,0,5
16406221,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.04,0.48,0.54,0.15,0.64,16,0,0,0,0,0,0,0,0,0,13,16439,2926,102,4.750170882,3.333865338,28.68627451,18.13097584,1.316131237,1.086607276,16.12,0.1773752563,0.2040328093,11.54545991,12.86166781,16.01540864,66.37372871,-1,2.5
15707766,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.09,0.1,0.71,0.75,0.17,0,0,0,0,0,Tehran University of Medical Sciences and Iranian Red Crescent,0,0,0,0,17,10573,1921,89,4.637168142,3.279363044,21.58426966,12.17935006,1.317542946,1.029934977,12.62,0.1660593441,0.3378448725,8.700131603,12.43762624,13.94456694,73.46283303,0,0
15343260,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14969,2641,87,4.789473684,3.40114438,30.35632184,16.53465495,1.384702764,1.152374625,17.12,0.1825066263,0.2150700492,12.21553139,13.052571,16.57558676,58.87747949,-1,0.5
17188040,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,54,0,0,0,IOL,0,0,0,0,18,30016,5181,207,4.910442,3.527346151,25.02898551,13.86583181,1.268867014,0.9880498946,14.62,0.1540243196,0.2308434665,10.07320393,13.91082803,14.34569938,74.08443032,0,5
16029946,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.05,0.008,0.016,0.044,0.035,85,38,13,127,0,Sakari Sohlberg Foundation,Neurological Department of Kuopio University Hospital,0,0,0,23,25826,4579,170,4.768945185,3.265770421,26.93529412,17.82696054,1.307490718,1.058791135,15.12,0.1570211837,0.222537672,10.83692612,13.01955886,14.8776676,68.88196169,1,3
15041104,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.001,0.003,0.01,0.01,0.017,200,150,560,0,0,0,0,0,0,0,19,27912,5284,169,4.462149886,3.337856953,31.26627219,46.59712193,1.226154428,1.045466836,17.62,0.1559424678,0.2089326268,12.56888586,11.10781226,15.74345908,71.36706908,1,3
16406909,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.05,0.36,0.04,0.69,0.31,0,0,0,0,0,National Institute for Diabetes and Digestive and Kidney Diseases,National Institutes of,Geriatric Research,Birmingham Veterans Affairs Medical Center,Sanofi,24,23757,3958,148,5.087165235,3.217140724,26.74324324,17.96751476,1.512885296,1.048942766,19.83,0.1953006569,0.2210712481,10.77541756,14.89628095,16.18491012,51.7005121,-1,1
17628197,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Royal Brisbane and Women s Hospital Research,Royal Brisbane and Women s Hospital,0,0,0,18,26819,4715,146,4.82990456,3.409960188,32.29452055,20.57188165,1.38854719,1.14124863,18.12,0.1934252386,0.2604453871,12.99517831,13.24886532,17.40705231,56.58496939,-1,3
16815137,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GlaxoSmithKline,AstraZeneca,Pfizer,Altana,Genentech,25,28341,5339,122,4.473871512,3.289546128,43.76229508,50.01570882,1.178310545,0.9903908128,23.62,0.1297995879,0.2436785915,17.55683787,10.9853156,16.74453865,62.73119838,0,2
15708385,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.01,0.001,0.02,0.03,0,702,350,0,0,0,0,0,0,0,0,16,19435,3313,130,4.977663749,3.367413961,25.48461538,14.29491947,1.459704196,1.098212141,14.62,0.1886507697,0.2263809236,10.26930646,14.29111983,15.65512483,57.47714044,0,3
15343531,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,8,22183,4145,186,4.496260555,3.321139732,22.28494624,13.45581314,1.203618818,1.006160901,13.12,0.1389626055,0.1997587455,8.969563537,11.5785573,13.18219312,82.38962758,0,3
17188087,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,46,12,0,0,0,Agennix `,National Institute of Arthritis and Musculoskeletal,National Institute of,0,0,21,19537,3578,124,4.592789268,3.296107699,28.85483871,16.98813242,1.296254891,0.9679835544,16.12,0.133314701,0.2328116266,11.59526136,11.93199553,14.33362069,67.88417493,0,2
16039210,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.001,0.004,0.82,0.12,0.49,0,0,0,0,0,0,0,0,0,0,22,20958,3700,145,4.823243243,3.478447179,25.51724138,15.62587929,1.187567568,1.044956423,14.62,0.1497297297,0.2105405405,10.26678844,13.38207568,14.29556778,80.46678378,0,3
16410042,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.001,0.197,0.023,0.084,0.381,0,0,0,0,0,0,0,0,0,0,22,21715,3930,179,4.648091603,3.293186573,21.95530726,10.21750158,1.290076336,0.9975110543,12.62,0.1358778626,0.224173028,8.83647405,12.48544529,12.99618908,75.40990511,0,1
17628352,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.05,0.003,0.002,0.01,0.45,0,0,0,0,0,0,0,0,0,0,26,25553,4744,173,4.542158516,3.276735451,27.42196532,17.14815682,1.295109612,1.071709129,15.62,0.1587268128,0.2403035413,11.03227685,11.67224283,15.04753884,69.43543202,0,4.5
16815148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20451,3657,119,4.721629751,3.450597698,30.73109244,20.59648542,1.28274542,1.010972613,17.12,0.1534044299,0.2578616352,12.35379875,12.64522833,15.53284661,67.12267867,0,0
17188780,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,Novartis Pharmaceuticals Corporation,Department of Veterans Affairs Cooperative Studies Clinical Research Career Development,Novartis Pharmaceuticals,Minneapolis Veterans Affairs Medical Center,0,23,17121,3229,103,4.45401053,3.224961723,31.34951456,19.85077108,1.196965005,0.9906110444,17.62,0.1340972437,0.2285537318,12.59344472,11.05817281,14.8421574,73.75200333,0,5
15343540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16254,2969,125,4.618053217,3.401426308,23.752,23.37963547,1.210171775,1.050633158,13.62,0.1495453014,0.2064668238,9.560618121,12.23660492,13.8957703,80.34618783,0,1
16039333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,Norwegian Institute of Public Health,0,0,0,0,18,20135,3567,117,4.800392487,3.610287827,30.48717949,26.18851268,1.280347631,1.103844855,17.12,0.1614802355,0.259882254,12.25946389,13.11380992,15.80454592,67.57310323,0,1
16412443,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.001,0.04,0.26,0.97,0.78,0,0,0,0,0,MS Society,MS Society for Great Britain,0,0,0,34,26405,4641,130,4.798319328,3.189531195,35.7,18.27721503,1.436328378,1.02688792,19.62,0.1650506356,0.2070674424,14.34602025,13.00123249,16.99626377,49.08611926,#N/A,1
17629442,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5848,1062,56,4.617702448,3.073217006,18.96428571,9.582112665,1.33992467,0.953809404,11.12,0.1412429379,0.4039548023,7.642211461,12.4573258,12.4787758,74.22862288,0,3
15716221,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0001,0.0174,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7202,1290,52,4.69379845,3.070171111,24.80769231,12.72952175,1.348062016,0.9481798224,14.12,0.1511627907,0.3496124031,9.983542039,12.64443411,14.19178559,67.6091458,0,0
15716221,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0001,0.0174,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7202,1290,52,4.69379845,3.070171111,24.80769231,12.72952175,1.348062016,0.9481798224,14.12,0.1511627907,0.3496124031,9.983542039,12.64443411,14.19178559,67.6091458,0,0
16039414,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.052,0.009,0.053,0.018,0,0,0,0,0,0,0,0,0,0,0,22,13926,2378,102,4.984861228,3.489237917,23.31372549,17.27699804,1.314550042,1.07637415,13.62,0.1661059714,0.2855340622,9.391932585,14.41002523,14.37109526,71.96063507,0,2
17196159,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.66,0.24,0.62,0.18,0,29,31,0,0,0,0,0,0,0,0,23,21348,3520,98,5.240909091,3.67621438,35.91836735,22.64912709,1.431818182,1.185350429,24.33,0.1911931818,0.2275568182,14.44382421,15.60009091,18.0997077,49.24603896,0,0
16413347,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.0001,0.05,0.01,0,0,93,44,49,0,0,Department of Defense Uniformed Services University,Henry,Prostate Cancer Foundation,National Institutes of Health,UCSF Prostate Cancer Specialized Program of Research Excellence,15,20298,3548,115,4.853438557,3.311298717,30.85217391,18.3972936,1.386696731,1.055165121,17.12,0.1713641488,0.1806651635,12.40941522,13.41758737,16.26463619,58.20550007,0,3
17629631,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.05,0.19,0.32,0.01,0.27,0,0,0,0,0,0,0,0,0,0,27,27450,5011,183,4.622829774,3.232295498,27.38251366,16.5272376,1.336659349,1.053411228,15.62,0.1658351626,0.2229095989,11.01933953,12.14769108,15.30272453,65.96036767,0,2.5
16815649,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,14,11476,2056,80,4.700875486,3.213341896,25.7,12.64750939,1.395428016,1.094982402,14.62,0.171692607,0.2991245136,10.34867704,12.65671206,15.12926714,62.69628988,1,3
15349113,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.3,0.1,0.24,0,0,0,0,0,0,0,Physician s Services Incorporated,Ethicon,Sinai Hospital,University Ave,0,17,14619,2454,85,5.0599022,3.3268843,28.87058824,12.49170033,1.569682152,1.118108346,16.12,0.2241238794,0.2693561532,11.63788485,14.67822331,17.66081319,44.73624292,0,4.5
15042010,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,Physicians  Services Incorporated Foundation,PSI,0,0,0,20,18842,3604,134,4.400943396,3.19700269,26.89552239,14.33659215,1.211154273,1.051345393,15.12,0.1581576027,0.1709211987,10.821472,10.85685905,14.91139696,77.07239328,0,2
17196358,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Institute of Nursing Research,0,0,0,0,23,23914,4157,157,4.889824393,3.542656993,26.47770701,12.55683795,1.387779649,1.030848528,15.12,0.1729612701,0.1842675006,10.66026731,13.74377676,15.35440083,62.5539691,0,2.5
16043004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.001,0.01,0.75,0.34,98,58,40,52,28,0,0,0,0,0,25,19038,3565,131,4.467040673,3.113336924,27.21374046,16.16834877,1.203927069,0.9938269982,15.62,0.1335203366,0.2502103787,10.93890432,11.23639832,14.01872098,77.36082342,0,0
16815651,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.02,0.1,0.025,0.003,0.09,0,0,0,0,0,0,0,0,0,0,15,30357,5459,171,4.718080234,3.325703156,31.92397661,44.31372193,1.393845027,1.058609131,17.62,0.1795200586,0.202601209,12.84139867,12.59887159,16.80512602,56.5128745,-1,5
15721693,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,Danish Medical Research Council,Århus University Research Foundation,Institute for Experimental Clinical Research,Danish Association for Prevention of,Århus University,15,21545,3851,155,4.723967801,3.259733786,24.84516129,14.31153469,1.242274734,0.9836268582,14.12,0.1300960789,0.2394183329,9.990102948,12.8205557,13.39975047,76.52071881,0,1
16043178,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.027,0.05,0,0,0,40,0,0,0,0,0,0,0,0,0,10,12925,2460,84,4.401626016,3.065318036,29.28571429,17.36467223,1.23699187,1.004208434,16.62,0.1349593496,0.2036585366,11.76826945,10.79726829,14.48638004,72.4604878,0,2
15042543,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.027,0.03,0.01,0.007,0.047,14,0,0,0,0,0,0,0,0,0,12,21428,3838,141,4.713652944,3.387197246,27.21985816,18.04046729,1.340020844,1.058009478,15.62,0.1539864513,0.2722772277,10.94953784,12.68630537,14.8248781,65.84108055,0,5
17196493,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Helsinki University Hospital Research Grants,0,0,0,0,13,15366,2796,85,4.618741059,3.407430477,32.89411765,21.87356718,1.149141631,0.9635490356,18.12,0.1233905579,0.2618025751,13.20700328,11.99539342,14.63829691,76.23008861,-1,3
17631314,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.01,0.001,0.05,0.0167,0.319,400,0,0,0,0,AstraZeneca,Bristol-Myers Squibb Company,Otsuka Pharmaceutical,Ogilvy Healthworld Medical Education,0,27,34657,6266,225,4.676667731,3.440265047,27.84888889,17.61782557,1.18767954,1.096233555,15.62,0.1404404724,0.1412384296,11.19573174,12.45143951,14.42692941,78.09068866,0,0
16413644,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,McGill University Health Centre-Montreal General Hospital,National Cancer Institute of Canada,NCIC,Sociobehavioral Cancer Research Network,Cancer Society,32,23383,4049,143,4.907384539,3.390009051,28.31468531,14.06595109,1.414670289,1.097679991,16.12,0.1741170659,0.2815510002,11.39552095,13.79567301,15.81354517,58.41448796,0,2
16815689,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.07,0.08,0.72,0.38,0.015,20,40,0,0,0,Tehran University of Medical Sciences Research Board,0,0,0,0,15,18395,3619,133,4.239845261,3.281934331,27.21052632,15.12325754,1.171594363,1.118167775,15.62,0.1492124896,0.1854103343,10.94389552,9.900580271,14.64017796,80.09943267,1,2
15350711,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5856,1121,39,4.362176628,3.006385509,28.74358974,13.74910131,1.213202498,1.070564332,16.12,0.1347011597,0.370205174,11.55131636,10.57880464,14.37000056,75.0233251,0,1
15721731,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,16,13093,2418,110,4.548800662,3.207790832,21.98181818,10.4125734,1.251033912,0.9957113993,12.62,0.1385442514,0.2369727047,8.848144973,11.90046319,13.09854534,78.68598556,0,5
15050083,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,112,108,224,220,113,0,0,0,0,0,28,51966,9519,247,4.642084253,3.438615811,38.53846154,30.09479499,1.230591449,1.053828268,21.12,0.1626221242,0.1549532514,15.48043347,12.03932766,17.43061142,63.61042498,0,3
17631400,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0263,0.0182,0.036,0.0003,0.01,0,0,0,0,0,Pfizer,Adelphi Inc,Randwick,Bayern,Karlsruhe,28,25403,4686,155,4.588348271,3.348263661,30.23225806,19.772347,1.151088348,1.058592651,17.12,0.1361502347,0.2080665813,12.14736332,11.87278703,14.71925986,78.7671838,0,4
16815748,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.05,0.0001,0.039,0.041,0.001,109,0,0,0,0,0,0,0,0,0,29,25274,4713,177,4.530659877,3.294018208,26.62711864,16.23747591,1.168894547,1.012493531,15.12,0.1372798642,0.2329726289,10.7057594,11.62744749,14.051308,80.9199959,0,5
15722000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.05,0.12,0.01,0,0,18,12,0,0,0,0,0,0,0,0,25,15896,2762,91,4.901158581,3.529767669,30.35164835,14.49166322,1.397175959,1.100694134,17.12,0.1821144098,0.3131788559,12.2135051,13.7093845,16.56009638,57.82699075,0,5
15350853,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.05,0.0001,0.001,0.01,0.03,73,54,80,25,13,0,0,0,0,0,24,34974,6494,242,4.548198337,3.232849973,26.83471074,14.05640511,1.243763474,1.03991653,15.12,0.1381275023,0.202802587,10.7891353,11.72448414,14.12760038,74.3753787,0,0.5
15051198,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.025,0.004,0.045,0.0001,0.02,10,630,0,0,0,Medical Research Council,0,0,0,0,17,30328,5421,175,4.719608928,3.421707499,30.97714286,18.43595758,1.234643055,0.9754364666,17.12,0.1385353256,0.184836746,12.44627127,12.62792843,14.96349007,70.94239757,0,3
17198774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,11,50,100,12,CPB,0,0,0,0,22,14052,2415,82,4.954865424,3.719230592,29.45121951,17.78760315,1.312215321,1.130813633,16.62,0.1751552795,0.2935817805,11.85054992,14.046294,16.1041247,65.92859605,0,5
16424409,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GlaxoSmithKline,0,0,0,0,32,30762,5062,189,5.187080205,3.592122797,26.78306878,15.83359373,1.470564994,1.132998237,19.83,0.1971552746,0.1629790597,10.79208962,15.48261557,16.2565177,55.24038669,0,3
17631866,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,38708,7084,240,4.608977979,3.419283024,29.51666667,15.90399194,1.231507623,1.036780053,16.62,0.1420101637,0.1504799548,11.86347073,12.0108978,14.82512547,72.69003844,0,3
16818032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,20,23483,4260,157,4.657276995,3.361020723,27.13375796,14.5126362,1.371126761,1.113035135,15.62,0.1816901408,0.1835680751,10.92617924,12.35725822,15.81337327,63.29691173,0,0
15722066,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,21,25189,4674,171,4.550919983,3.343914405,27.33333333,16.52377966,1.241121095,1.062703284,15.62,0.1444159178,0.1799315362,10.9910997,11.72623877,14.47917593,74.09282199,0,2
15351586,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.001,0.058,0.002,0.088,0.025,0,0,0,0,0,GlaxoSmithKline,0,0,0,0,16,17644,3058,93,4.881621975,3.393944229,32.88172043,17.48965499,1.31883584,0.9922077981,18.12,0.1497710922,0.1778940484,13.21259661,13.54137345,15.80667535,61.88654166,0,2
16051242,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,94,0,0,0,0,0,0,0,0,0,12,12878,2312,98,4.707179931,3.26519752,23.59183673,12.82783437,1.343858131,1.017116538,13.62,0.1743079585,0.3070934256,9.506457877,12.7666609,14.71379011,69.19888779,0,3
15054349,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8550,1502,63,4.835552597,3.452386857,23.84126984,10.69097652,1.374833555,1.02784777,13.62,0.1471371505,0.3422103862,9.595362797,13.51219707,13.82878021,66.32519234,0,3
17198906,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,175,58,59,60,Novartis Pharma AG,0,0,0,0,25,19785,3354,102,5.019976148,3.637285033,32.88235294,34.26896934,1.240608229,1.05479521,18.12,0.1553369112,0.2471675611,13.21507594,14.35488372,16.04021387,68.50395559,0,1
16426697,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.22,0.06,0.45,0.21,0.78,101,0,0,0,0,0,0,0,0,0,26,20756,3834,134,4.600156495,3.466888582,28.6119403,21.78670024,1.145279082,1.054259757,16.12,0.1311945749,0.2681272822,11.49725395,11.98148148,14.19728805,80.90327027,0,5
17638595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25002,4420,167,4.769683258,3.189480388,26.46706587,13.43963946,1.336877828,1.021054843,15.12,0.1592760181,0.2323529412,10.65053675,13.03766516,14.85842526,66.87106389,0,2
16822626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,400,0,0,0,0,0,0,0,0,15,14909,2568,98,4.942757009,3.594816491,26.20408163,14.33254474,1.371105919,1.073052894,15.12,0.1787383178,0.3107476636,10.55312798,14.0632866,15.49250912,64.2422964,0,2
