Doc ID,Clinical Trial,Multicenter Study,Comparative Study,Randomized Controlled Trial,Non-U.S. Gov't,"N.I.H., Extramural",Letter,Non-P.H.S.,Pragmatic Clinical Trial,Observational Study,Phase I,Phase II,Phase III,Phase IV,pval-1,pval-2,pval-3,pval-4,pval-5,n-1,n-2,n-3,n-4,n-5,funding-1,funding-2,funding-3,funding-4,funding-5,sections,characters,words,sentences,chars-per-word-mean,chars-per-word-stdev,words-per-sentence-mean,words-per-sentence-stdev,syallables-per-word-mean,syallables-per-word-stdev,ARI,hard-word-ratio,lexical-density,gunning-fog-index,coleman-liau-index,SMOG,flesch-kincaid-index
20185357,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.002,0.346,0.473,0.006,0.233,239,0,0,0,0,0,0,0,0,0,16,20110,3620,146,4.698618784530387,3.2721366789004076,24.794520547945204,13.486605261987847,1.3640883977900553,1.0710376919906635,14.119999999999997,0.1649171270718232,0.2613259668508287,9.983775070006812,12.673226519337017,14.681059920883495,66.26668319079695
19361602,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001,0.006,0.049,0.045,0.05,38,0,0,0,0,0,0,0,0,0,7,12029,2031,55,5.069916297390448,3.7388963286693735,36.92727272727273,28.001226524362938,1.2885278188084688,1.1043590652857405,20.119999999999997,0.155096011816839,0.3353028064992615,14.832947495635828,14.578709995076316,16.800685031470465,60.34436471062173
19501900,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4447,0,0,0,GlaxoSmithKline,Brentford,0,0,0,23,39343,7528,211,4.469181721572795,3.688027627685234,35.677725118483416,31.459277177242278,1.0362646121147716,1.0761480613930734,19.619999999999997,0.10799681190223166,0.25385228480340066,14.31428877215426,11.066269925611053,14.342801231442582,82.95412281982968
19361800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.882,0.560,0.001,0.514,0,108,371,551,114,60,0,0,0,0,0,23,18217,3311,129,4.626698882512836,3.17622397459519,25.666666666666668,16.31301882955247,1.3403805496828753,1.028018803667287,14.619999999999997,0.14738749622470554,0.2953790395650861,10.32562166515655,12.221612805798852,14.240275099557348,67.38713883016209
18778865,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.002,0.01,0.004,0.001,0.003,0,0,0,0,0,Gulhane School of Medicine,0,0,0,0,18,12875,2247,92,4.889185580774366,3.527490765340181,24.42391304347826,12.91156198418597,1.2665776591010236,1.0775467511645058,14.119999999999997,0.1526479750778816,0.31998219848687137,9.830624407422459,13.806586559857589,14.159673229024389,74.892258300923
21067805,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6031,0,0,0,0,UK Medical Research Council,Heart Foundation,Clinical Trial Service Unit,0,0,21,47513,9148,179,4.3857673808482724,3.417804092705242,51.10614525139665,161.9514593535447,1.1588325317009183,1.0132241480600943,27.619999999999997,0.13062964582422387,0.22190642763445562,20.49470995888835,10.398439003060776,17.88964431366791,56.925030387934754
19540640,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.9,0.5,0.8,0.25,0.03,0,0,0,0,0,0,0,0,0,0,21,33584,6538,233,4.369837870908535,3.3031924431335695,28.06008583690987,22.069556852093164,1.0627103089629857,0.9476136589501383,16.119999999999997,0.12190272254512083,0.21994493728969103,11.272795423781997,10.641615172835731,13.69474795435088,88.4487207372679
19781427,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16125,2871,89,4.748867990247301,3.360351619075245,32.258426966292134,28.335862311777134,1.372692441657959,1.0654948991912567,18.119999999999997,0.15708812260536398,0.29188436084987807,12.966206035559,12.773096482062002,15.989018119682715,57.96291606495018
19135281,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,14,34237,5689,162,5.124978027772895,3.468923230548632,35.117283950617285,18.909193203527014,1.510107224468272,1.1372249742495415,24.33,0.2023202671822816,0.18966426436983652,14.127841687119826,14.931727895939527,18.356476655708455,43.43588560010765
20206456,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.02,0.44,0.007,0.0002,0.008,0,0,0,0,0,National Heart Lung and Blood Institute,National Cancer Institute,Donald,Leducq Foundation,AstraZeneca,19,15035,2699,70,4.721007780659503,3.396184514757551,38.55714285714286,21.508768494574696,1.273064097814005,1.0965572698355623,21.119999999999997,0.1715450166728418,0.2667654686921082,15.49147514952628,12.503134494257132,17.821285780203024,59.998277324935174
19398079,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,493,976,26,0,0,0,0,0,0,25,15744,2789,81,4.756902115453568,3.446828103071332,34.4320987654321,31.350413981160177,1.207959842237361,1.1059219796777906,19.119999999999997,0.13624955181068482,0.24883470778056652,13.827339326897116,12.779318752240947,15.502647352076284,69.69301709980572
20417856,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,221,219,218,505,Eli Lilly,GlaxoSmithKline,Mannkind,Merck,Novo Nordisk,21,36071,6513,177,4.710885920466759,3.546908328367141,36.79661016949152,42.993833990132046,1.151850145862122,1.0557136426982254,20.119999999999997,0.1222171042530324,0.21894672194073392,14.767530909497822,12.469626900046062,15.243860600473276,72.03991833803062
18801639,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.05,0.01,0.46,0.03,0.04,200,126,121,0,0,National Fund Public Mental Health,NFGV,Utrecht,0,0,24,27594,5039,224,4.595951577693987,3.1042287428871913,22.495535714285715,12.76661768308205,1.332208771581663,0.986613170990442,13.119999999999997,0.13593967056955744,0.172454852153205,9.05259015394211,12.15593570152808,13.119116657268396,71.29716917419132
19801026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001,0.014,0.011,0.2,0.1,625,0,0,0,0,0,0,0,0,0,7,11884,2059,68,4.89800874210782,3.4541690304449904,30.279411764705884,21.51975530310536,1.362311801845556,1.1057323115649662,17.119999999999997,0.1728994657600777,0.3113161728994658,12.180924492186385,13.692510927634775,16.200300561449858,60.849818622689526
19423108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03,0.001,0.46,0.088,0.94,7832,636,620,16,0,Daiichi-Sankyo `,0,0,0,0,20,15715,2927,87,4.539801844892382,3.2402708407400294,33.64367816091954,19.89096850769929,1.1735565425350187,1.0272775124066769,18.619999999999997,0.13085070037581142,0.25418517253160233,13.509811544518142,11.517034506320464,15.115387668371952,73.40378316820409
19567493,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.38,0.01,0.47,0.08,0.002,17,0,0,0,0,Sepracor Inc,American College of Chest Physicians,0,0,0,20,24993,4341,166,4.884588804422944,3.5405218115964536,26.150602409638555,14.527974047950856,1.2828841280810872,1.0673720801453084,15.119999999999997,0.16240497581202487,0.18843584427551255,10.525202954180232,13.722893342547799,14.902054085171923,71.7601413185569
20430429,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medical Research Council,Cancer Research UK,0,0,0,22,35779,6672,191,4.538818944844125,3.443223144575099,34.931937172774866,39.13392088869129,1.2687350119904077,1.0325680579620564,19.119999999999997,0.1552757793764988,0.2170263788968825,14.034885180860545,11.488279376498799,16.433893239331503,64.04410175524504
18819705,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,163,746,251,247,248,Novo Nordisk,0,0,0,0,19,28145,5109,173,4.685848502642396,3.5720239773799882,29.53179190751445,34.38640509694681,1.071834018398904,0.9885277496059922,16.619999999999997,0.10647876296731258,0.24231747895870034,11.855308268192706,12.462532785280878,13.259377310197529,86.18307325732559
19427263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04,0.003,0.4,0.03,0,0,0,0,0,0,0,0,0,0,0,13,9100,1671,58,4.581687612208259,3.141055130031992,28.810344827586206,15.381073921112504,1.3016157989228008,1.0449499911864657,16.119999999999997,0.15918611609814481,0.3494913225613405,11.58781237747374,11.867839616995813,15.363192430017314,67.47580341113107
19179111,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.05,0.01,0,0,0,200,0,0,0,0,Department of Respiratory Medicine,Örebro University Hospital,0,0,0,28,25618,4482,171,4.819277108433735,3.2094070075776133,26.210526315789473,13.474686737083672,1.3853190539937528,0.9858968791719149,15.119999999999997,0.16198125836680052,0.1889781347612673,10.54900302966251,13.3370281124498,14.90014963347297,63.03332382160221
19567496,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.03,0.04,0,0,0,108,110,0,0,0,American College of Chest Physicians,0,0,0,0,27,24371,4201,155,4.919542965960486,3.4174902209249405,27.10322580645161,18.79941080644443,1.3344441799571531,1.0459330520406378,15.619999999999997,0.18114734587003095,0.2099500119019281,10.913749260928657,13.900252320875978,15.787284314072547,66.43124818207646
20434602,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ontario Neurotrauma Foundation,Elborn College,University of Western Ontario,Roho Group,0,30,33951,5915,191,4.841420118343195,3.1102841421991116,30.968586387434556,16.38931158734166,1.4092983939137784,0.9842825647402949,17.119999999999997,0.14826711749788674,0.21859678782755707,12.446741401972979,13.34436517328825,15.370414302960867,56.1752406916483
18829212,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.314,0.01,0.79,0.73,0,55,42,0,0,0,National Institutes of Health,0,0,0,0,34,28984,5104,210,4.785658307210031,3.097903123107424,24.304761904761904,12.383137020921819,1.4310344827586208,1.0372650645934067,14.119999999999997,0.17300156739811912,0.21140282131661442,9.791105388864011,13.20205329153605,14.843381070556571,61.10014942528737
19460612,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001,0.005,0.009,0.05,0,0,0,0,0,0,0,0,0,0,0,22,20895,3785,124,4.669220607661823,3.3632238840882382,30.524193548387096,23.764927259241322,1.292998678996037,1.0908096986642286,17.119999999999997,0.1630118890356671,0.23645970937912814,12.274882174969106,12.341685601056803,15.872246478692745,66.46525530532239
19216014,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.4,0.001,0.02,0.3,0.05,0,0,0,0,0,0,0,0,0,0,26,26710,4598,130,4.9423662461939974,3.539568651377762,35.36923076923077,24.813143073200923,1.2727272727272727,1.065905057845803,19.619999999999997,0.14354066985645933,0.22379295345802522,14.20510857563489,13.853719008264463,16.001076179640435,63.26250349650351
19628185,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0001,0.002,0.0008,0.05,0,0,0,0,0,0,0,0,0,0,0,24,22123,3804,104,4.966351209253418,3.55356786687435,36.57692307692308,25.993909782493912,1.363564668769716,1.1181897205176181,20.119999999999997,0.18506834910620398,0.26524710830704523,14.704796570411714,13.975184016824397,17.99237782463571,54.351852099005114
20510611,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,42,41,0,0,0,0,0,0,0,15,10941,2044,83,4.449119373776908,2.9020313252045344,24.626506024096386,10.836603332668286,1.3625244618395302,0.8829632593597717,14.119999999999997,0.12475538160469667,0.24021526418786693,9.900504562280434,11.211937377690798,13.142371223851356,66.56952691391793
21147026,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.001,0.08,0.04,0.05,0.02,41,0,0,0,0,Sanofi-Aventis,Ministry of Education,0,0,0,28,14694,2619,90,4.760213822069492,3.397939781611419,29.1,17.31405222628088,1.3524245895379916,1.0860944977477252,16.619999999999997,0.17793050782741504,0.293241695303551,11.711172203130968,12.910332187857957,16.128300411307354,62.88337972508593
19879457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,200,65,0,0,0,0,0,0,0,19,25589,4550,123,4.7481318681318685,3.3039528515289573,36.99186991869919,30.155470355747774,1.3008791208791208,1.108331668711508,20.119999999999997,0.13846153846153847,0.2230769230769231,14.852132582864293,12.685626373626373,16.058032104619222,59.23387840614673
22100301,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,240,0,0,0,National Institutes for Health,NIH,University of North Carolina s Digestive Disease Epidemiology Training Program,0,0,24,22102,3661,119,5.156514613493581,3.706710689130584,30.764705882352942,18.53476160722038,1.4362196121278339,1.1336865386725443,21.83,0.18956569243376126,0.27724665391969405,12.381708629914682,15.201606118546842,16.925036614047755,54.10464434339704
19890274,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.067,0.249,0.040,0.265,0.674,1432,0,0,0,0,NIH,Abbott Laboratories,Merck &,GlaxoSmithKline,Johnson & Johnson,12,28063,4877,157,4.868566741849498,3.230569202974991,31.063694267515924,18.88381532256386,1.449456633176133,1.0626161889888166,17.619999999999997,0.18228419110108673,0.16567562025835555,12.498391383446805,13.501915111749025,16.723060074590265,52.68131915177051
23708168,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,110,0,0,0,0,0,0,0,0,19,24448,4267,141,4.889383641902977,3.5039924011140053,30.26241134751773,21.386125472261188,1.406374501992032,1.1284637142367016,17.119999999999997,0.21092102179517225,0.2758378251699086,12.189332947725163,13.642184204359033,17.562100749611904,57.13936961374361
19931895,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pfizer `,Pfizer,0,0,0,17,20986,3722,112,4.7759269210102095,3.4193248747865614,33.232142857142854,24.1284035615674,1.3076303062869425,1.0543502869578958,18.619999999999997,0.16227834497581944,0.19478774852229983,13.357768480847469,12.91316496507254,16.39553989546555,62.47885108812467
22982083,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,15,13482,2306,72,4.97918473547268,3.3754890939771314,32.02777777777778,19.605239470878317,1.430182133564614,1.0934082246370462,18.119999999999997,0.19124024284475283,0.3139635732870772,12.887607208249012,14.132038161318302,17.267425705330172,53.33339705598921
19944893,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25523,4663,188,4.598970619772679,3.259480284395307,24.8031914893617,15.869743533321593,1.2983058117092001,1.0363020240470058,14.119999999999997,0.1601972978769033,0.21209521767102724,9.985355514895442,12.086999785545785,14.516545515669456,71.82308896769956
22197474,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.02,0.0511,0,0,0,0,0,0,0,0,Somaxon Pharmaceuticals `,0,0,0,0,29,16774,3067,107,4.600586892729051,3.325842150343251,28.66355140186916,17.264285266385208,1.2686664492989892,1.0791479212748554,16.119999999999997,0.15096185197261167,0.23866970981415064,11.525805301536709,11.982693185523313,15.01257734202063,70.41231371640835
22197474,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.02,0.0511,0,0,0,0,0,0,0,0,Somaxon Pharmaceuticals `,0,0,0,0,29,16774,3067,107,4.600586892729051,3.325842150343251,28.66355140186916,17.264285266385208,1.2686664492989892,1.0791479212748554,16.119999999999997,0.15096185197261167,0.23866970981415064,11.525805301536709,11.982693185523313,15.01257734202063,70.41231371640835
23036149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16,0.001,0.92,0.003,0.47,0,0,0,0,0,Ghent University Hospital,0,0,0,0,43,29398,5035,219,4.976961271102284,3.6961288123853047,22.990867579908677,13.10122582246378,1.4613704071499503,1.1482698800110451,13.119999999999997,0.1890764647467726,0.21370407149950346,9.27197761786218,14.376198609731876,15.03991152704872,59.86733296150692
24103853,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Council for Scientific and Technological Development,0,0,0,0,21,36802,6344,266,4.948928121059269,3.4254625359573203,23.849624060150376,15.396150580204285,1.3931273644388398,1.0819074482601359,13.619999999999997,0.17544136191677176,0.2041298865069357,9.61002616882686,14.178537200504412,14.814718387798873,64.76905654742156
8769497,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0088,0.0066,0.05,0,0,0,0,0,0,0,0,0,0,0,0,22,36517,6646,208,4.626843213963286,3.1245182303280807,31.951923076923077,24.472948610153495,1.2834787842311164,0.9201920076720763,17.619999999999997,0.13526933493830876,0.16611495636473067,12.834876964744556,12.061823653325309,15.005726918917418,65.82149293097066
21791325,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.4,0.001,0.07,0.046,0.02,92,0,0,0,0,Cardiovascular Research Institute,0,0,0,0,7,14093,2415,87,4.958592132505176,3.5381609542785015,27.75862068965517,18.944205420275967,1.4202898550724639,1.0570078880519171,15.619999999999997,0.20165631469979295,0.2956521739130435,11.184110801741987,14.111602484472048,16.645150012153493,58.503478260869585
3289839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14506,2649,95,4.575311438278596,3.1109412079657695,27.88421052631579,20.745603562905796,1.2831257078142695,0.9627567491757832,15.619999999999997,0.13137032842582105,0.24688561721404303,11.206232341896644,11.85451113627784,14.062941025867687,69.98009143470229
22281249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.001,0.12,0.0049,0.01,0,0,0,0,0,Astellas Pharma US,BD Medical,Perceptive Informatics,Siemens,NHLBI,34,34276,5917,212,4.937975325333784,3.6023205686675324,27.910377358490567,18.741354679221462,1.3750211255703904,1.0849943571514957,15.619999999999997,0.1791448369105966,0.18675004225114078,11.235808878160466,13.98627006929187,15.903189008614273,62.179179757877066
21835321,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0001,0.21,0.76,0,0,0,0,0,0,0,Siemens,Bayer Schering Pharma,American Heart Association,BCBS Foundation,Bayer Pharma,24,25883,4449,151,4.955270847381434,3.4872615986509055,29.4635761589404,18.747719802485168,1.3827826477860192,1.1399292259063996,16.619999999999997,0.18880647336480108,0.2600584400988986,11.86095305292208,14.048379411103618,16.603086415822705,59.946058195978296
9366314,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.052,0.08,0,0,0,0,0,0,0,0,University of Texas Southwestern Medical Center,0,0,0,0,16,23468,3984,158,5.017570281124498,3.518352232282844,25.21518987341772,11.89301661611697,1.4176706827309238,1.1112822942990275,14.619999999999997,0.18624497991967873,0.23167670682730923,10.16057394133496,14.534558232931726,15.509034443907328,61.30664251944488
8275724,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.01,0.001,0.02,0,0,0,0,0,0,0,British Columbia Health Research,0,0,0,0,8,11944,2107,76,4.767441860465116,3.251126367137098,27.723684210526315,19.7305845050845,1.273374466065496,0.984090275657762,15.619999999999997,0.13004271476032273,0.26767916468913144,11.141490770114656,12.988590412909346,13.976194432684679,70.96798069717485
22056165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.99,0.97,0.08,0.61,0.687,610,0,0,0,0,Ghent University,0,0,0,0,32,25239,4758,181,4.458806221101303,3.3266376384538074,26.287292817679557,17.222249945521156,1.2627154266498528,1.054946091919484,15.119999999999997,0.14291719209751996,0.20470786044556535,10.572084003910831,11.215124001681374,14.201967540980995,73.32767269547773
23246896,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,58,0,0,0,Ontario Neurotrauma Foundation,Provincial Rehabilitation Research Program,Ministry of Health and Long-Term Care,University of Toronto,University Ave,36,26017,4708,175,4.653355989804588,3.141932417983551,26.902857142857144,15.82471306261056,1.31053525913339,0.9885549662239026,15.119999999999997,0.14507221750212404,0.24277824978759557,10.81917174414371,12.340832625318605,14.415001700794669,68.65731707731521
22542122,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US National Institutes of Health,National Institutes of Health,Pfizer ` Inc,Pfizer `,GlaxoSmithKline,18,22596,3790,112,5.076253298153034,3.466042440176641,33.839285714285715,20.2616015354783,1.4469656992084432,1.1042009132777324,18.619999999999997,0.20105540897097626,0.19393139841688653,13.616136449302676,14.667767810026383,18.030031220900256,50.074826846965735
9174558,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UK Medical Research Council,UK Stroke Association,European Union,Eli Lilly,Bayer USA,28,71771,14487,227,4.207910540484573,3.3691571700842413,63.819383259911895,221.4935584543852,1.006488575964658,0.9918988435684881,28.910000000000004,0.12314488852074273,0.2505694760820046,25.577011259373055,9.270940843514879,19.14419179212321,56.90939246457937
24736129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACEP,0,0,0,0,17,11312,2148,82,4.418994413407821,3.177625040492667,26.195121951219512,11.496363144601181,1.2378957169459963,1.0560674621743575,15.119999999999997,0.14385474860335196,0.3016759776536313,10.535590679929147,10.983836126629424,14.218734926582481,75.52097356588092
24835058,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.001,0.0001,0,0,0,0,0,0,0,0,American Cancer Society Postdoctoral FellowshipPF-12-110-01-CPHPS,National Cancer Institute Training Grant,National Cancer Institute Career Development,0,0,18,16222,2777,89,4.934101548433562,3.1923754505167032,31.202247191011235,20.353232809601494,1.496218941303565,1.1310447605791887,17.619999999999997,0.1832913215700396,0.2625135037810587,12.55421540503251,13.884263593806267,16.79092832369326,48.58459666684203
22695239,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.025,0.05,0,0,0,0,0,0,0,0,GlaxoSmithKline Pharmaceuticals,0,0,0,0,25,18794,3336,116,4.7799760191846525,3.4929143267731457,28.75862068965517,20.536550952812917,1.3318345323741008,1.0958244972386875,16.119999999999997,0.1804556354916067,0.24490407673860912,11.575630530058712,13.035083932853716,16.143201416911396,64.97179856115109
9217756,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,352,0,0,0,Hoechst Marion Roussel Clinical Research Institute,0,0,0,0,23,27697,4892,143,4.80233033524121,3.434042874953192,34.20979020979021,28.329264505462657,1.2363041700735895,1.0063870889284818,19.119999999999997,0.1418642681929681,0.2330335241210139,13.74066179119327,13.050392477514308,15.714199464504386,67.52073014883727
8583588,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.008,0.016,0,0,0,750,0,0,0,0,0,0,0,0,0,12,28442,5008,126,4.790335463258786,3.184175855861417,39.74603174603175,26.223329005429196,1.376996805111821,0.9980303730216306,21.619999999999997,0.15495207667731628,0.16952875399361023,15.960393529083627,12.894520766773162,17.306301886597133,49.998848065317745
23498306,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.019,0.902,0.010,0.024,0.028,160,48,54,58,0,General Research Fund,Research Grant Council of HKSAR,0,0,0,22,24942,4504,159,4.693827708703375,3.420970599463567,28.32704402515723,20.541045721928818,1.2659857904085257,1.1025163508861937,16.119999999999997,0.15741563055062166,0.23867673179396093,11.393783862283142,12.539635879218473,15.192493410066579,70.98065244590416
8625679,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.005,0.05,0,0,0,0,0,0,0,0,British Columbia Lung Association Research,Respironics Inc,Healthdyne Tranquillity Plus,0,0,22,33109,5883,242,4.744518103008669,3.1602612321709924,24.3099173553719,13.912255589759752,1.293727689954105,0.95273809026351,14.119999999999997,0.1417644059153493,0.16233214346421893,9.7806727045149,12.959966003739591,13.734334552679886,72.71107131418026
8681614,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.05,0.01,0.001,0.02,0,268,28,50,39,26,Ahokas Foundation,Ida Montin Foundation,Haaga Centre for Neurologic Research and Rehabilitation,0,0,25,21297,3848,132,4.674116424116424,3.3328224110758806,29.151515151515152,20.45306854616116,1.2471413721413722,0.998868438374543,16.619999999999997,0.14838877338877338,0.21283783783783783,11.719961569961571,12.402806652806653,15.010730005639338,71.73805203805205
9598467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.005,0.034,0.01,0.001,183,0,0,0,0,0,0,0,0,0,12,29145,5082,190,4.859307359307359,3.25998699476602,26.74736842105263,17.93549194599996,1.4020070838252656,0.9953987347493044,15.119999999999997,0.16194411648957102,0.17532467532467533,10.763725015016881,13.556355765446671,15.018722146623233,61.07662176101414
10866439,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,475,726,38,243,0,0,0,0,0,18,26696,4937,155,4.5851731820943895,3.5709534872538424,31.851612903225806,23.557002859983843,1.1831071500911485,1.0633628648147155,17.619999999999997,0.14219161434069272,0.21348997366821956,12.7975218070266,11.818869758962933,15.286694185820515,74.41474800551467
10362198,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0001,0.039,0.023,0,0,28,25,16,0,0,NINDS,Merck,Hewlett-Packard Foundation,0,0,18,20874,3767,133,4.672152906822405,3.3306901343550286,28.32330827067669,13.417282428282927,1.2744889832758164,1.0783537676944048,16.119999999999997,0.14043005043801435,0.22192726307406424,11.385495328445883,12.412285638439077,14.522332270911857,70.26507412012911
9118698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0,0,0,337,90,116,0,0,0,0,0,0,0,16,35337,5950,204,5.071428571428571,3.50147395559096,29.166666666666668,15.5639999755235,1.4381512605042017,1.0980290477074726,16.619999999999997,0.1719327731092437,0.1726050420168067,11.735439775910365,14.738628571428567,15.921960641090127,55.5632366946779
10376614,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Göteborg University,Sahlgrenska University Hospital,Göteborg,0,0,17,28571,5431,147,4.440250414288345,3.392667894699734,36.945578231292515,43.15737088633751,1.109556251150801,0.9778671952162151,20.119999999999997,0.11802614619775363,0.2552016203277481,14.82544175099611,10.875993371386485,15.058408865143864,75.46677924788035
10419912,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,144,139,131,18,0,0,0,0,0,10,22134,3743,132,5.021640395404756,3.431752225503076,28.356060606060606,18.509387993791037,1.4111675126903553,1.0451279291484308,16.119999999999997,0.18728292813251401,0.2610205717339033,11.417337413677249,14.466417312316324,16.293982254419415,58.66882691124444
10942869,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,33605,5767,227,4.962025316455696,3.385424152918169,25.405286343612335,13.597682268730999,1.4463325819316803,1.1674154589162022,14.619999999999997,0.1961158314548292,0.18848621466967228,10.240560870026867,14.201734003814806,15.880659733568539,58.68889792981335
8617086,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.31,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13746,2489,76,4.630373644033749,3.23391044239037,32.75,24.60467435265096,1.2691844114102049,1.0477595159440454,18.119999999999997,0.15307352350341502,0.26717557251908397,13.161229409401367,12.06659702691844,15.919985977091162,66.22074879469668
10943231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,63,16,0,0,0,0,0,0,0,16,21584,3444,94,5.3673054587688735,3.8549943312319277,36.638297872340424,28.631830945787723,1.3225900116144018,1.0285603360471165,24.83,0.16318234610917537,0.2259001161440186,14.72059208737984,16.33183507549361,17.097580529315717,57.75601267699611
8620716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.10,0.06,0,0,208,22,101,0,0,0,0,0,0,0,16,17063,3115,109,4.617977528089888,3.2768525703239635,28.577981651376145,16.26305377568343,1.3101123595505617,1.0482662027819938,16.119999999999997,0.14895666131621188,0.2157303370786517,11.490775325076944,12.087139646869986,14.915757859047172,66.99284300587571
10963198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,16,20,0,0,0,0,0,0,18,26888,4657,126,4.922267554219455,3.7090218342656045,36.96031746031746,35.25414036249377,1.1625509984968865,1.0593252816252337,20.119999999999997,0.14343998282155895,0.22890272707751771,14.84150297725561,13.71002791496672,16.282798846078745,70.9684633049412
